Site,date,FSC_dry,FSC_carbon,FSC_nitrogen,FSC_fraction_canopy,Frond_density,Plant_density,Surface_Irradiance,Bottom_Irradiance,Subsurface_Irradiance,Plant_loss_rate,Frond_loss_rate,Cut_frond_loss_rate,Blade_loss_rate,Dissolved_loss_rate,Carbon_lost_as_plants,Carbon_lost_as_fronds,Carbon_lost_as_cut_fronds,Carbon_lost_as_blades,Carbon_lost_as_dissolved,SE_FSC_dry,SE_FSC_carbon,SE_FSC_nitrogen,SE_FSC_fraction_canopy,SE_frond_density,SE_plant_density,SE_plant_loss_rate,SE_frond_loss_rate,SE_cut_frond_loss_rate,SE_blade_loss_rate,SE_dissolved_loss_rate,SE_carbon_lost_as_plants,SE_carbon_lost_as_fronds,SE_carbon_lost_as_cut_fronds,SE_carbon_lost_as_blades,SE_carbon_lost_as_dissolved
MOHK,2013-11-05,0.2991866087,0.087666881,0.0029613229,0.0705209219,6.15,0.385,649.86769118,56.6749266,179.82260804,0,0.0056562203,0.002802757,0.0084761105,0.0023496355,0,0.0004065446,0.00020145,0.0006092262,0.0001688816,0.0323791157,0.0115561298,0.0005586939,0.0070049883,0.4632630061,0.0196934123,0,0.0015085521,0.0002608392,0.0005269967,0.0001947696,0,0.0001128977,0.0000285026,0.0000646313,0.0000156249
MOHK,2013-12-03,0.2880758276,0.0815039129,0.0025101765,0.1681490511,5.39,0.33,547.69542287,31.2504525,140.58863409,0,0.0182196811,0,0.0076955399,0.0019861764,0,0.0015404369,0,0.0006506422,0.0001679272,0.0269299249,0.0093633,0.0004636549,0.0124482648,0.3871758429,0.0170959113,0,0.0049817161,0,0.0004521565,0.0001666783,0,0.0004427288,0,0.0000681369,0.0000157696
MOHK,2014-01-03,0.2271357926,0.0645827184,0.0018206178,0.1720202918,4.415,0.33,550.28864392,18.822227471,123.28088248,0,0.0019375824,0,0.008865564,0.0020564318,0,0.0001408922,0,0.0006446637,0.0001495344,0.0235605896,0.0080045599,0.00034669,0.0141207002,0.3360298557,0.0164866476,0,0.0005333406,0,0.0005237345,0.0001640442,0,0.000040178,0,0.0000692962,0.0000145968
MOHK,2014-02-03,0.3468978342,0.0975830726,0.0052611781,0.3001425507,5.28,0.28,542.17156623,12.487479545,109.57295098,0.0025820228,0.0434920467,0,0.0090716006,0.0022000165,0.0002064353,0.0034772331,0,0.0007252836,0.0001758935,0.0332104555,0.0115658137,0.0010370326,0.0263541364,0.348358785,0.0127544524,0.0027433867,0.0107654731,0,0.0005671741,0.0001824316,0.0002193114,0.0009158426,0,0.0000782738,0.0000169219
MOHK,2014-03-12,0.0639251622,0.0183128391,0.0007459614,0.121714489,1.865,0.17,653.49246246,19.963855127,147.91856141,0.0060309068,0.0221735702,0,0.008296667,0.0025099374,0.0003114525,0.0011451038,0,0.0004284626,0.00012962,0.0065938542,0.0022198333,0.0001401245,0.0159206882,0.1518385501,0.0086684838,0.0035573589,0.0060706777,0,0.0005230757,0.0002065917,0.0001756933,0.0002850291,0,0.0000691295,0.0000195158
MOHK,2014-04-03,0.0846869564,0.0321006551,0.0024800028,0.1250522736,2.045,0.21,836.90448482,26.16963254,189.56453604,0.0036383049,0.0198483783,0,0.0070803658,0.001991671,0.0000893757,0.0004875796,0,0.0001739307,0.0000489258,0.0113031453,0.0048940908,0.0005207792,0.0141714519,0.1954113647,0.0111182378,0.0038972431,0.005237119,0,0.0004467383,0.0001665444,0.0000983409,0.0001366149,0,0.0000205636,5.2626344E-6
MOHK,2014-05-01,0.1767563744,0.0670412349,0.0051893772,0.2168269381,3.325,0.305,889.34941789,21.627216184,200.46509526,0,0.0114490857,0,0.0083296744,0.0019845229,0,0.000543211,0,0.0003952081,0.0000941573,0.0185952967,0.0084520284,0.0010162145,0.015535392,0.2792283615,0.0158520011,0,0.0031847481,0,0.0005182205,0.0001612481,0,0.000160145,0,0.0000451165,9.6790331E-6
MOHK,2014-06-02,0.328358812,0.0980834738,0.0026458893,0.4272772946,4.28,0.33,1025.9475742,18.14788666,200.55479861,0,0.0043410122,0.0003141693,0.0101969538,0.0029972123,0,0.0003541415,0.0000256301,0.0008318715,0.0002445138,0.0406529708,0.0136364855,0.0005466164,0.0183683229,0.3857580129,0.0159559292,0,0.0011920288,0.0000558491,0.0007145936,0.0002288198,0,0.000103329,5.116777E-6,0.0000977671,0.0000260353
MOHK,2014-07-02,0.2149074369,0.0745012362,0.0019967101,0.2978368548,4.065,0.435,938.64041679,9.0032997807,152.71304865,0,0.0136474393,0.0001255464,0.0106809242,0.0029235684,0,0.0011703034,0.0000107659,0.000915917,0.0002507036,0.0232488402,0.0096859389,0.0003924529,0.016491465,0.328520167,0.0183194859,0,0.0037342864,0.0000322283,0.0007045111,0.000220392,0,0.0003420631,3.0474308E-6,0.0001044493,0.0000257119
MOHK,2014-08-01,0.3469770035,0.1358500461,0.0039394076,0.2025332309,7.145,1.125,954.89191707,15.813250447,174.04239544,0,0.0048506121,0.0000578491,0.0091526447,0.0021451997,0,0.0004953579,5.9077134E-6,0.0009346933,0.0002190737,0.030670945,0.0151180943,0.0007243051,0.0200432133,0.4553805421,0.0461850307,0,0.001318299,0.0000155759,0.0006090059,0.0001660292,0,0.0001420993,1.6587891E-6,0.0001020839,0.0000211317
MOHK,2014-09-02,0.3175546401,0.1193987034,0.0029705999,0.1349771331,7.17,0.925,877.76986661,19.442014281,163.27845271,0.0081988833,0.0082834629,0,0.0081793182,0.0018218199,0.0010449268,0.0010557063,0,0.0010424333,0.0002321863,0.0297408688,0.0135413755,0.0005511521,0.0099002511,0.469371924,0.042026732,0.0048800844,0.0022332267,0,0.0004814734,0.0001443741,0.0006341902,0.0002980199,0,0.0001058209,0.000021742
MOHK,2014-10-09,0.4348523209,0.1705838708,0.0042511804,0.039059286,10.41,1.94,697.95935895,34.15354691,148.962204,0.0045149753,0.0020570352,0.0007558977,0.0066601929,0.0015007549,0.000647776,0.0002951286,0.0001084507,0.0009555564,0.0002153175,0.0358905603,0.0191176342,0.000775845,0.005221089,0.6620642155,0.087238205,0.0034029479,0.0005261972,0.0001225152,0.0003857775,0.0001304957,0.0004925141,0.0000809717,0.0000205487,0.000095436,0.0000201574
MOHK,2014-11-04,0.4027552057,0.1255986123,0.0045694812,0.10169648,10.21,1.895,569.79354067,57.13401546,147.9256542,0.0064251571,0.0123224477,0.0019385292,0.0057250022,0.0015863827,0.0009441473,0.001810727,0.0002848579,0.0008412627,0.0002331116,0.0370807835,0.0144842822,0.0008709015,0.0168969843,0.7304996479,0.087791495,0.004796518,0.0037592613,0.0001998522,0.0003979837,0.0001304829,0.0007124254,0.00056737,0.0000381566,0.0000922564,0.0000204292
MOHK,2014-12-01,0.3708841703,0.1466735294,0.0060336463,0.057420692,9.005,1.39,557.12916951,56.071574632,148.5272649,0,0.0111458833,0.00044807,0.0058528119,0.0016110694,0,0.0015143216,0.0000608765,0.000795185,0.0002188859,0.0315796301,0.0160360965,0.0011227317,0.0045178712,0.61201785,0.0600527857,0,0.0031403203,0.0001017847,0.0003949824,0.0001311602,0,0.000441674,0.0000150776,0.0000857927,0.0000204168
MOHK,2015-01-07,0.5240965439,0.1954545458,0.0083697875,0.15322217,9.445,1.18,513.28637654,18.661741371,111.97819651,0,0.0215378748,0.0000446088,0.0068738178,0.0014065821,0,0.0036592521,7.5789618E-6,0.0011678512,0.0002389762,0.044164347,0.0215711684,0.0015487306,0.008669956,0.627338756,0.0524705145,0,0.0064390427,0.000012473,0.0003786939,0.0001148055,0,0.0011395444,2.2325556E-6,0.0001094745,0.0000209983
MOHK,2015-02-06,0.4763714759,0.1967127664,0.0081527407,0.159428268,9.065,0.78,534.25910454,15.295816226,108.4515967,0.003177006,0.0171252656,0.0005926981,0.0082060524,0.0014294202,0.0006229568,0.0033579732,0.000116218,0.0016090672,0.000280285,0.0412509272,0.0211775524,0.001494278,0.0070414798,0.62084421,0.0341610526,0.0032073152,0.0043908876,0.000076314,0.0004699484,0.0001131266,0.0006308421,0.0008988337,0.000017658,0.0001532275,0.0000248313
MOHK,2015-03-09,0.3988108645,0.1593384222,0.0061242693,0.2284198051,6.615,0.64,603.75867013,23.742507347,133.05383123,0.0199690067,0.0364286467,0.0008720156,0.0085385374,0.0015303271,0.0035418988,0.0064613419,0.0001546692,0.0015144787,0.0002714338,0.0415011761,0.0202543128,0.0011845043,0.0125494694,0.5389379857,0.027358793,0.0098353427,0.0098592479,0.000103329,0.0005197059,0.0001180894,0.0017979332,0.0018239156,0.0000237444,0.0001539667,0.0000247634
MOHK,2015-04-08,0.3554868168,0.1056199065,0.004019702,0.0909728475,7.57,0.57,718.25825559,38.420125016,166.65434617,0,0.0082471569,0,0.0077276591,0.0018888125,0,0.0010774387,0,0.0010095696,0.0002467614,0.0364330292,0.0132531315,0.0007765278,0.0059330114,0.5955858721,0.024582746,0,0.0024852217,0,0.0005001854,0.0001535767,0,0.0003413288,0,0.000118306,0.0000261834
MOHK,2015-05-07,0.5323835048,0.2204000699,0.0153573745,0.2669784292,8.4,0.55,781.97560113,31.885160646,162.69132597,0.0069196792,0.0254339322,0.0003954045,0.0080208949,0.0019107227,0.0010797234,0.0039686252,0.0000616976,0.0012515534,0.0002981427,0.0521984706,0.0256917667,0.0028174479,0.0136097362,0.6002374124,0.023073808,0.00504673,0.0069300985,0.0000987302,0.0004766305,0.000149686,0.0008020954,0.0011251168,0.00001568,0.0001308609,0.0000284641
MOHK,2015-06-02,0.7611637317,0.2605019633,0.0123338569,0.4107743069,8.64,0.58,838.07139312,9.7365934527,133.5382002,0,0.0032635722,0,0.0107384879,0.0022551598,0,0.0007829069,0,0.0025760842,0.0005409962,0.0716706807,0.0293567987,0.0023094706,0.0124793647,0.572672435,0.0226694411,0,0.0009549806,0,0.0007303802,0.0001654703,0,0.0002381789,0,0.0002741049,0.0000484656
MOHK,2015-07-02,0.7625678415,0.2718008153,0.0103883097,0.4331635416,8.55,0.595,683.43783963,7.623611889,111.18162148,0,0.0096132936,0.0001916243,0.0118557351,0.0023088661,0,0.0025582071,0.0000509934,0.0031549464,0.0006144156,0.0821640416,0.0349525578,0.0019949161,0.0152694286,0.660317136,0.0244511547,0,0.0028003848,0.0000468118,0.0008463608,0.0001640849,0,0.0007780833,0.0000131126,0.0003605415,0.0000588614
MOHK,2015-08-06,0.7590430604,0.2332563252,0.0071211626,0.4096497036,9.355,0.565,706.44354648,15.793196364,127.32629038,0,0.0096156094,0.0006633034,0.0116984168,0.0025009092,0,0.0024234945,0.0001671774,0.0029484402,0.000630323,0.0809859422,0.0290832832,0.0013887931,0.0155857702,0.727522985,0.0231704791,0,0.0026733728,0.0000816848,0.0008414791,0.00018395,0,0.0007099411,0.0000249615,0.0003400071,0.0000604233
MOHK,2015-09-02,0.4546218436,0.1836841118,0.0055767411,0.2083992202,7.475,0.395,694.90154319,54.588450928,174.20795427,0.0106548916,0.0323940034,0,0.0104539734,0.0022925042,0.0022107214,0.006721243,0,0.002169034,0.0004756583,0.0471907866,0.0223333104,0.0010773132,0.0128648589,0.5614676073,0.016149499,0.0069666065,0.007974651,0,0.0006797044,0.0001847324,0.0014442793,0.0017485833,0,0.0002480222,0.0000495498
MOHK,2015-10-02,0.304114264,0.1029337493,0.0022172656,0.0509286224,5.87,0.375,669.94865924,160.59930067,251.51523718,0,0.0227888075,0,0.0075700854,0.0019070579,0,0.003177522,0,0.0010555231,0.0002659077,0.0294577145,0.0123962872,0.0004172963,0.0041032327,0.4615351571,0.0197651625,0,0.0065430912,0,0.0004486251,0.0001561118,0,0.0009390211,0,0.0001180326,0.0000264869
MOHK,2015-11-09,0.1152794761,0.0459643697,0.0017651105,0.0235418969,2.86,0.25,583.27025331,158.46530575,230.27591698,0.023038651,0.0190588696,0,0.0051299551,0.001795638,0.0016279666,0.0013467456,0,0.000362495,0.0001268841,0.0132605008,0.0061678226,0.0003478006,0.0028410253,0.2241765472,0.0107218541,0.0103858394,0.005612621,0,0.0003676285,0.0001546908,0.0007629613,0.000420159,0,0.0000421897,0.000013535
MOHK,2015-12-02,0.110158235,0.0384838773,0.0015242658,0.0069149169,3.015,0.295,540.72123278,122.93945733,203.60267667,0,0.0104753232,0,0.0042348402,0.0015936524,0,0.000441152,0,0.0001783437,0.0000671142,0.0116349405,0.0048263508,0.0002791006,0.0011961805,0.2352473342,0.0128162783,0,0.0030737185,0,0.0003648033,0.000130281,0,0.0001339716,0,0.0000229277,6.9451256E-6
MOHK,2016-01-09,0.0228798959,0.0069134478,0.0005265697,0.1855724889,0.45,0.08,513.42340884,38.580964998,132.12306722,0.0083803613,0.0469659064,0,0.0067224454,0.0015327759,0.00015411,0.000863676,0,0.0001236219,0.0000281869,0.0032557987,0.0010886264,0.0001153718,0.0241847236,0.0484892048,0.0043323041,0.0052368498,0.0124988842,0,0.0004032721,0.0001396238,0.0000981692,0.0002397781,0,0.0000155256,3.3113825E-6
MOHK,2016-02-07,0.0071856597,0.0028002739,0.0001862758,0.1740386122,0.125,0.04,533.94026746,19.196653751,109.45386805,0.0176146767,0.0687041932,0,0.0098065281,0.0017697304,0.0000801683,0.0003126881,0,0.0000446317,8.0544386E-6,0.0012747435,0.0005474575,0.0000438195,0.0260121755,0.0163475484,0.0028029793,0.0098542048,0.0217964826,0,0.0006227142,0.0001576812,0.0000456503,0.0001077762,0,6.2707985E-6,1.0625479E-6
MOHK,2016-03-10,0.003911945,0.001057649,0.0000588119,0.0935657497,0.095,0.02,609.21478259,36.958839082,153.18583618,0.011146092,0.0203765544,0,0.0085860202,0.0017432017,0.0000199487,0.000036469,0,0.0000153668,3.1198977E-6,0.0009500288,0.0002704957,0.000017177,0.0268667184,0.013598558,0.0018685662,0.0072454003,0.0068184855,0,0.0005508046,0.0001619476,0.0000131742,0.0000132735,0,2.6872916E-6,5.1281016E-7
MOHK,2016-04-07,0.0044567377,0.0015613051,0.0001109565,0.1231923768,0.095,0.02,717.94659921,100.50016933,223.55878739,0.0209923809,0.025893744,0,0.0074390345,0.0021621627,0.0000271467,0.0000334851,0,9.6199475E-6,2.7960472E-6,0.00114768,0.0004184789,0.0000335769,0.0316681403,0.0141900744,0.001596579,0.0124443171,0.00710151,0,0.0005241393,0.0001890152,0.0000167473,0.0000116508,0,1.9343991E-6,5.5541079E-7
MOHK,2016-05-03,0.0099644904,0.0035501616,0.0002866778,0,0.22,0.03,776.16227832,56.708660021,231.96475639,0.0077181037,0.0110695178,0,0.0058782244,0.0018295119,0.0000186862,0.0000268003,0,0.0000142317,4.4294156E-6,0.0022858961,0.0008619666,0.0000810093,0,0.0286519536,0.0021295138,0.0059401927,0.0036506252,0,0.000431776,0.0001549889,0.0000150576,0.0000101042,0,2.8312843E-6,7.9873272E-7
MOHK,2016-06-01,0.0166390638,0.0056862978,0.0002810384,0.043445064,0.94,0.315,836.84163436,96.639771472,272.85857843,0.004061484,0.0110937765,0,0.0042246956,0.0019976577,0.0000184175,0.0000503068,0,0.0000191577,9.0587444E-6,0.00176815,0.0007327724,0.0000540268,0.0086288537,0.0732613391,0.0159594931,0.0044519141,0.0033413117,0,0.000370013,0.0001659469,0.0000201155,0.0000167272,0,3.102903E-6,1.2064326E-6
MOHK,2016-07-07,0.1857580229,0.0592765066,0.0022959885,0.0291141081,4.49,1.29,781.87286281,28.877300611,198.41917534,0,0.0033907787,0,0.0048048387,0.0018841707,0,0.0000775173,0,0.0001098445,0.0000430744,0.0179416638,0.0070734872,0.0004205854,0.0043971671,0.3324915314,0.0675892271,0,0.0009395553,0,0.000358039,0.0001726465,0,0.0000229641,0,0.0000131067,4.4279489E-6
MOHK,2016-08-02,0.155520203,0.0514454765,0.0016251494,0.0482477087,4.775,1.535,791.48743905,80.097894369,249.55651136,0,0.0057876804,0,0.0051988229,0.0020596321,0,0.0003198767,0,0.0002873314,0.0001138329,0.0153787901,0.0064200684,0.0003062259,0.0071289441,0.3656236389,0.0670303599,0,0.001626933,0,0.0003710284,0.0001671621,0,0.0000938955,0,0.0000319791,0.0000111176
MOHK,2016-09-01,0.1417520564,0.0504057434,0.0023778827,0.0038732144,5.38,1.12,770.11107535,86.925466495,253.74768443,0,0.0122082921,0,0.0047590558,0.0019429952,0,0.0006216931,0,0.0002423494,0.0000989448,0.0154989759,0.0064099113,0.0004518552,0.0010599902,0.433727538,0.0493101144,0,0.0033400234,0,0.0003628602,0.0001596763,0,0.0001778353,0,0.0000289228,9.7092062E-6
MOHK,2016-10-06,0.2098100851,0.0804006655,0.0038992957,0.0060263853,6.325,1,698.13330232,51.579515064,201.53467373,0,0.0184959678,0,0.0040627451,0.0015879608,0,0.001188187,0,0.0002609921,0.0001020111,0.0186786326,0.0092211887,0.0007392717,0.0009159261,0.4296829119,0.0407157956,0,0.0050620791,0,0.0003489748,0.0001331672,0,0.0003395464,0,0.0000315057,9.68545E-6
MOHK,2016-11-01,0.4142577072,0.1240644736,0.0077915836,0.0465052384,9.385,1.4,617.9071144,33.760466994,173.54229688,0,0.0200880569,0.0001575925,0.0046448752,0.0017470795,0,0.0020220463,0.0000158631,0.0004675491,0.0001758595,0.0364879419,0.0136450838,0.0014234542,0.006343207,0.6428276902,0.0581088691,0,0.0056754162,0.0000335624,0.000362954,0.000145552,0,0.0005971727,3.4374772E-6,0.0000504384,0.0000168266
MOHK,2016-12-08,0.6221138852,0.2221811452,0.012131201,0.2666213729,10.25,1.13,559.40459992,19.050570592,146.47112556,0.0023516588,0.0213966442,0.0008353376,0.0076276906,0.0018491938,0.0003959846,0.0036028791,0.0001406585,0.0012843905,0.0003113769,0.0527842359,0.0240697802,0.0021872588,0.0115641037,0.7107114268,0.0488196238,0.0024403147,0.0057492714,0.000100687,0.0004561682,0.0001509632,0.0004124421,0.0010243728,0.0000213984,0.0001272499,0.0000283362
MOHK,2017-01-04,0.8721935219,0.2218789394,0.0170973075,0.3266189827,12.19,1.35,508.38134361,12.250656693,120.09116507,0,0.0133548236,0.000458714,0.0102406726,0.0021755958,0,0.0029651716,0.0001018483,0.0022737366,0.0004830475,0.077290461,0.0253336069,0.0032689097,0.0114337161,0.8098691116,0.055580983,0,0.003807415,0.0000551568,0.0006711047,0.0001654633,0,0.0008714229,0.0000136873,0.0002285317,0.0000411562
MOHK,2017-02-01,0.2474185961,0.0722118936,0.0046139089,0.1850955027,5.15,0.6,527.7747832,9.8023323939,116.83574563,0.0312667406,0.0628240367,0.0002752079,0.0093170063,0.0024719662,0.0041688085,0.0083763568,0.0000366936,0.0012422406,0.0003295884,0.022019276,0.0083098828,0.0008346653,0.0112422234,0.3407231534,0.0242847357,0.0143580044,0.0167312463,0.0000564522,0.0005777519,0.0001989573,0.0019683745,0.0023537133,7.8418837E-6,0.0001284975,0.0000305635
MOHK,2017-03-07,0.1939196559,0.0777729606,0.0052156812,0.2750109042,3.47,0.38,591.66110316,28.332020945,147.48475119,0.0073916008,0.0293710413,0,0.0088169604,0.0019288243,0.00055406,0.002201596,0,0.0006609022,0.0001445809,0.0198405297,0.0093207235,0.0009728187,0.0196479035,0.2609349383,0.0162754207,0.0055183657,0.008503212,0,0.0005728347,0.0001559204,0.0004134914,0.0006584875,0,0.0000688653,0.0000137265
MOHK,2017-04-11,0.2572839225,0.0836168383,0.0071733557,0.208800645,4.665,0.425,722.160332,49.125598399,211.67643932,0.0030103004,0.0142193771,0.0004737877,0.0090412313,0.0021242662,0.0002428097,0.0011469295,0.0000382155,0.0007292623,0.0001713425,0.0259640645,0.0099878601,0.0013872979,0.0175880304,0.3363686228,0.0171106184,0.0032903642,0.0038353659,0.0000707144,0.0005692474,0.0001671835,0.0002685985,0.0003275982,6.2025207E-6,0.0000795638,0.0000167953
MOHK,2017-05-03,0.5639519031,0.1473871833,0.0160679347,0.4404398346,7.47,0.515,777.71403619,38.189302894,221.21352666,0,0.0107489698,0.0002022597,0.0099595549,0.0031667297,0,0.0012093218,0.0000227554,0.0011205081,0.0003562756,0.0503295557,0.0168721154,0.002886063,0.0137758622,0.4847575273,0.0209014579,0,0.002944739,0.0000502764,0.0006616634,0.0002499631,0,0.0003476686,5.6710683E-6,0.0001231339,0.0000328797
MOHK,2017-06-01,0.5912878913,0.214596966,0.0135168795,0.4216995025,8.03,0.435,836.84163436,24.491104967,206.32195054,0.0030003923,0.0069492301,0,0.0113295379,0.0030799225,0.0005367485,0.0012431672,0,0.0020267726,0.0005509759,0.0473271228,0.0228386787,0.0024458368,0.0110494465,0.4918526592,0.0165734924,0.0031883329,0.0020075816,0,0.0008379381,0.0002326406,0.0005766871,0.0003735616,0,0.0002298153,0.0000461135
MOHK,2017-07-07,0.5178970111,0.1731205679,0.0068767977,0.4155149444,6.68,0.315,781.87286281,15.999511818,180.42654915,0.0024169827,0.0114890302,0,0.0112807374,0.0025927616,0.0004667605,0.0022187271,0,0.0021785022,0.0005007064,0.0474131174,0.019748561,0.0012695918,0.0148700318,0.4773002684,0.0137417872,0.0024497742,0.0031586905,0,0.0008470063,0.0001882665,0.0004726367,0.0006356565,0,0.0002329523,0.000041803
MOHK,2017-08-01,0.8111687104,0.2669878476,0.0088265016,0.4894936809,8.245,0.37,792.29397126,17.68691987,185.60963923,0,0.0096094372,0,0.0116236889,0.0028751821,0,0.0020821347,0,0.0025185748,0.0006229831,0.0766241007,0.0316325949,0.001621126,0.014079846,0.585650337,0.015628453,0,0.002785964,0,0.0008945241,0.0002128831,0,0.0006283109,0,0.0002829754,0.0000548212
MOHK,2017-09-07,0.764981747,0.2289633455,0.0068321476,0.362879088,10.29,0.405,763.88584452,31.620032353,206.69634129,0.0023516588,0.015979036,0,0.0114081942,0.0029248067,0.0005820096,0.0039546347,0,0.0028234019,0.0007238573,0.0696482068,0.0266065265,0.0012653638,0.0148647675,0.7042076392,0.0168079442,0.0025320085,0.0042257556,0,0.0008189097,0.0002138175,0.0006315105,0.0010945383,0,0.0003164306,0.000064394
MOHK,2017-10-03,0.5192992917,0.1769512484,0.0082723559,0.2274557275,7.915,0.315,696.16739478,37.589442907,197.36202179,0.0033465914,0.0154150117,0.0000800754,0.0099719024,0.0024943034,0.0006754815,0.003111391,0.0000161625,0.002012745,0.0005034543,0.0480183239,0.0204295488,0.0015781353,0.0183507175,0.5432513071,0.0136726941,0.0036760775,0.0041601913,0.0000219408,0.0006592979,0.000191434,0.0007426382,0.0008881447,4.3523839E-6,0.0002153091,0.0000452647
MOHK,2017-11-03,0.4379116644,0.1173393003,0.0063658952,0.0978693312,7.16,0.345,620.27026948,27.923360862,169.22318524,0.0028068186,0.0213927164,0.0005965748,0.0080050853,0.0021011558,0.0004072982,0.0031043025,0.0000865691,0.00116162,0.0003048993,0.0426157229,0.0141221733,0.0012362076,0.0096906169,0.5465364527,0.015668099,0.0030339157,0.0051127925,0.000156122,0.000486553,0.0001747395,0.0004448567,0.000781141,0.0000239956,0.0001163805,0.0000281452
MOHK,2017-12-07,0.3578043514,0.1125935827,0.0053082213,0.242342981,5.415,0.365,557.45650095,28.767906854,161.0980618,0,0.0091680868,0.0015502004,0.0082604225,0.0021476923,0,0.0010538726,0.0001781957,0.0009495365,0.0002468775,0.0367762973,0.013663623,0.0010028221,0.0168235318,0.4237355235,0.0168215913,0,0.0024918176,0.0001826916,0.0005071463,0.0001817733,0,0.0003026253,0.0000247242,0.0000962437,0.0000239165
MOHK,2018-01-24,0.3064612984,0.090472606,0.0052710022,0.4046764219,3.825,0.255,514.91972843,20.061564452,133.59351009,0.0029812676,0.0414544904,0,0.0104207707,0.0021883794,0.0003014962,0.0041923006,0,0.0010538545,0.0002213112,0.0315227434,0.0111668586,0.001008491,0.0231391169,0.2832632984,0.011000477,0.0022039239,0.0098797578,0,0.0007317201,0.0001753371,0.000223031,0.0010757844,0,0.0001174564,0.0000221823
MOHK,2018-02-16,0.2558967661,0.0688802175,0.0026579912,0.3297073818,3.575,0.215,565.01746971,22.092122857,142.5883031,0.0067022035,0.0191922791,0.000293116,0.0108281944,0.0025780927,0.0005307232,0.0015197669,0.0000232108,0.0008574454,0.0002041498,0.0285352135,0.0091026183,0.0005325881,0.0179030048,0.3013225305,0.0107203756,0.0047327628,0.0050394719,0.000083341,0.0007754131,0.0001961485,0.0003820269,0.0004254805,6.7521899E-6,0.0000973169,0.0000199597
